[01:10:56] [Client thread/INFO]: Setting user: Player611
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000041
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000042
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000043
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000044
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000045
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000046
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000047
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000048
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000049
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004a
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004b
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004c
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004d
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004e
[11:52:40] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:40] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004f
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004g
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004h
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004i
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004j
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004k
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004l
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004m
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004n
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004o
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004p
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004q
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004r
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004s
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004t
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004u
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004v
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004w
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004x
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004y
[11:52:41] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:41] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004z
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004A
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004B
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004C
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004D
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004E
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004F
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004G
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004H
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004I
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004J
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004K
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004L
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004M
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004N
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004O
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004P
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004Q
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004R
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004S
[11:52:42] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:42] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004T
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004U
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004V
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004W
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004X
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004Y
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000004Z
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000050
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000051
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000052
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000053
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000054
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000055
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000056
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000057
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000058
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000059
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005a
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005b
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005c
[11:52:43] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:43] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005d
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005e
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005f
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005g
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005h
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005i
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005j
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005k
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005l
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005m
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005n
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005o
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005p
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005q
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005r
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005s
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005t
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005u
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005v
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005w
[11:52:44] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:44] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005x
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005y
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005z
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005A
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005B
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005C
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005D
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005E
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005F
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005G
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005H
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005I
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005J
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005K
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005L
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005M
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005N
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005O
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005P
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005Q
[11:52:45] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:45] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005R
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005S
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005T
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005U
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005V
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005W
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005X
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005Y
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000005Z
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000060
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000061
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000062
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000063
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000064
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000065
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000066
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000067
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000068
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f00000069
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006a
[11:52:46] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:46] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006b
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006c
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006d
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006e
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006f
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006g
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006h
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006i
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006j
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006k
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006l
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006m
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006n
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006o
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006p
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006q
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006r
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006s
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006t
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006u
[11:52:47] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:47] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006v
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006w
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006x
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006y
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006z
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006A
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006B
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006C
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006D
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006E
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006F
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006G
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006H
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006I
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006J
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006K
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006L
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006M
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006N
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
[11:52:48] [Client thread/INFO]: [CHAT] §c[CXClient] §f0000006O
[11:52:48] [Client thread/INFO]: [CHAT] Unknown command. Try /help for a list of commands
